 Omnivariance, Eigenentropy, Anisotropy, Linearity, Surface Variation, Class
0.05723,0.5608,-14.44,-2.925,0.7581,2
0.05285,0.537,-14.14,-2.297,0.7789,2
0.08448,0.6586,-10.17,-2.325,0.7209,2
0.04165,0.468,-11.85,-2.37,0.7463,2
0.04172,0.4932,-20.22,-4.189,0.7742,2
0.02648,0.408,-32.64,-5.58,0.8161,2
0.05538,0.5658,-26.37,-4.007,0.82,2
0.05921,0.571,-18.79,-2.672,0.809,2
0.06126,0.5853,-25.46,-3.867,0.8185,2
0.06588,0.59,-14.3,-1.97,0.794,2
0.06021,0.5748,-17,-2.715,0.7924,2
0.06197,0.581,-20.89,-2.786,0.8206,2
0.05808,0.5623,-19.69,-2.111,0.8342,2
0.05336,0.5426,-18.2,-1.904,0.831,2
0.06675,0.5991,-18.06,-2.839,0.7975,2
0.06444,0.5924,-19.18,-3.017,0.8009,2
0.05829,0.5639,-19.52,-2.212,0.8297,2
0.06418,0.5854,-15.88,-2.178,0.8016,2
0.0583,0.5622,-16.69,-2,0.8156,2
0.0666,0.5967,-18.27,-2.664,0.8051,2
0.05816,0.562,-16.05,-2.088,0.8066,2
0.06289,0.5777,-16.35,-1.842,0.8187,2
0.06621,0.5971,-20.9,-3.079,0.8117,2
0.06517,0.5886,-17.44,-2.253,0.8126,2
0.06509,0.5887,-19.3,-2.448,0.8202,2
0.06723,0.5876,-19.9,-1.979,0.8401,2
0.06606,0.5995,-20.32,-3.297,0.801,2
0.06633,0.6028,-20.17,-3.548,0.7924,2
0.06228,0.5828,-16.66,-2.727,0.7889,2
0.06966,0.6168,-16.21,-3.607,0.7542,2
0.05643,0.5451,-11.31,-1.251,0.791,2
0.06229,0.5712,-11.07,-1.496,0.7754,2
0.06961,0.6015,-12.56,-1.737,0.7839,2
0.06789,0.6042,-14.22,-2.8,0.7603,2
0.06815,0.6011,-12.56,-2.308,0.7589,2
0.07548,0.6323,-13.05,-2.904,0.7412,2
0.07448,0.6267,-11.86,-2.604,0.7363,2
0.07213,0.6208,-11.15,-3.001,0.7084,2
0.07427,0.6312,-11.75,-3.279,0.7072,2
0.07746,0.6389,-12.68,-2.873,0.7373,2
0.08179,0.6573,-13.25,-3.406,0.725,2
0.0815,0.6551,-13.39,-3.296,0.731,2
0.0848,0.6656,-13.58,-3.395,0.7299,2
0.08773,0.6727,-14.25,-3.442,0.737,2
0.08916,0.6787,-14.33,-3.658,0.7305,2
0.09068,0.6811,-15.64,-3.854,0.7397,2
0.09669,0.7027,-16.36,-4.744,0.7203,2
0.09531,0.6902,-15.28,-3.685,0.7412,2
0.08801,0.6696,-13.48,-2.973,0.7443,2
0.08197,0.6574,-11.65,-3.178,0.7096,2
0.0711,0.616,-10.09,-3.078,0.6859,2
0.06228,0.5643,-7.197,-2.063,0.6686,2
0.0389,0.443,-9.996,-1.852,0.7406,2
0.07495,0.6575,-23.25,-7.392,0.7208,2
0.1207,0.6947,-16.65,-2.97,0.7803,2
0.09545,0.7,-8.947,-2.908,0.6696,2
0.08547,0.6811,-13.14,-4.827,0.6744,2
0.1032,0.7187,-8.247,-2.475,0.6739,2
0.0767,0.658,-19.56,-6.191,0.7152,2
0.1181,0.7469,-5.494,-1.014,0.683,2
0.07831,0.65,-15.57,-4.065,0.732,2
0.06929,0.6066,-15.36,-2.537,0.7829,2
0.07004,0.6057,-13.52,-2.068,0.7811,2
0.07151,0.6108,-12.06,-2.004,0.7653,2
0.06738,0.592,-11.11,-1.567,0.7725,2
0.06984,0.6063,-10.19,-2.342,0.7204,2
0.06726,0.5924,-9.78,-1.884,0.7351,2
0.06843,0.5977,-10.99,-1.814,0.7587,2
0.07207,0.6158,-11.77,-2.339,0.7464,2
0.07405,0.6226,-10.64,-2.306,0.73,2
0.0654,0.5917,-12.55,-2.521,0.7499,2
0.06389,0.5811,-11.53,-1.964,0.7597,2
0.06337,0.5776,-10.88,-1.879,0.7539,2
0.06084,0.5636,-10.11,-1.525,0.7592,2
0.06471,0.5809,-9.544,-1.828,0.7337,2
0.0696,0.6014,-9.397,-1.879,0.7283,2
0.06339,0.5702,-8.189,-1.395,0.7302,2
0.06373,0.572,-7.819,-1.748,0.7017,2
0.06261,0.5766,-11.66,-2.108,0.755,2
0.06594,0.5897,-10.49,-2.193,0.7327,2
0.0646,0.5897,-10.61,-3.237,0.6892,2
0.06766,0.6002,-10.65,-2.697,0.7127,2
0.05619,0.5512,-13.65,-2.12,0.7804,2
0.05813,0.5562,-11.79,-1.943,0.7644,2
0.06315,0.5732,-10.63,-1.306,0.7786,2
0.0621,0.566,-8.206,-1.859,0.7046,2
0.06915,0.5977,-8.892,-1.669,0.7294,2
0.1448,0.8191,-6.964,-2.975,0.6155,2
0.06033,0.5644,-9.813,-2.473,0.7074,2
0.06362,0.5786,-11.75,-1.706,0.7748,2
0.06438,0.5808,-8.677,-2.531,0.6811,2
0.06016,0.5669,-9.88,-3.205,0.6764,2
0.06174,0.5738,-11.99,-2.191,0.756,2
0.05599,0.5434,-10.65,-1.908,0.7487,2
0.05641,0.5376,-8.422,-1.25,0.7435,2
0.03527,0.4563,-22.16,-1.909,0.8556,3
0.02562,0.4061,-31.13,-1.954,0.8904,3
0.03224,0.4533,-32.89,-3.541,0.8595,3
0.03159,0.4578,-38.09,-7.221,0.8091,3
0.03032,0.4533,-41.8,-7.825,0.8133,3
0.03003,0.4359,-31.3,-3.168,0.8621,3
0.0256,0.4111,-35.88,-2.666,0.8877,3
0.03313,0.4534,-29.01,-3.433,0.8467,3
0.03529,0.4615,-24.51,-5.62,0.77,3
0.03685,0.4786,-27.07,-6.7,0.7634,3
0.02716,0.4244,-39.3,-5.292,0.8468,3
0.02466,0.4136,-44.17,-3.296,0.8951,3
0.02916,0.439,-38.43,-4.546,0.8576,3
0.0322,0.469,-42.25,-8.834,0.7997,3
0.03434,0.4629,-29.1,-5.488,0.8008,3
0.03291,0.4392,-21.87,-2.302,0.8417,3
0.03023,0.4258,-23.79,-1.945,0.8627,3
0.03042,0.4341,-28.96,-3.511,0.8446,3
0.03666,0.4762,-26.56,-6.538,0.7635,3
0.03604,0.4596,-21.47,-4.77,0.7685,3
0.03181,0.4292,-21.25,-2.633,0.8277,3
0.03068,0.4157,-17.06,-1.132,0.8522,3
0.02907,0.4189,-25.91,-2.924,0.8453,3
0.03305,0.4398,-22.25,-4.867,0.772,3
0.03246,0.4303,-20.22,-4.263,0.7721,3
0.03294,0.4195,-14.28,-1.622,0.8084,3
0.02635,0.3821,-18.3,-1.668,0.8403,3
0.03148,0.4285,-22.18,-2.95,0.824,3
0.0343,0.4447,-20.4,-4.785,0.7593,3
0.03057,0.4027,-15.35,-2.548,0.7823,3
0.02051,0.2818,-7.053,-1.509,0.6965,3
0.01438,0.2388,-12.71,-2.658,0.7464,3
0.01611,0.2236,-4.142,-0.8946,0.6398,3
0.01995,0.2685,-5.772,-2.034,0.6267,3
0.02552,0.3769,-20.92,-3.147,0.8098,3
0.03219,0.4359,-22.59,-6.845,0.7273,3
0.03066,0.4144,-19.45,-4.071,0.7711,3
0.0313,0.4213,-18.54,-1.654,0.8424,3
0.02923,0.4079,-19.82,-2.037,0.8376,3
0.03482,0.4645,-27.76,-5.89,0.7847,3
0.03636,0.466,-22.95,-5.626,0.7585,3
0.03396,0.445,-21.74,-4.055,0.7897,3
0.03092,0.4266,-21.65,-1.741,0.8583,3
0.02837,0.4186,-27.07,-2.096,0.8727,3
0.03406,0.4593,-28.4,-4.959,0.8086,3
0.035,0.4767,-33.68,-7.357,0.7875,3
0.0325,0.4549,-32.48,-5.227,0.8224,3
0.03209,0.4471,-28.64,-2.27,0.8741,3
0.03195,0.4477,-29.79,-2.458,0.8735,3
0.0401,0.4854,-21.53,-3.983,0.7902,3
0.04067,0.4927,-23.14,-4.456,0.789,3
0.0315,0.4298,-22.64,-2.871,0.8291,3
0.02796,0.4022,-20.92,-1.781,0.8529,3
0.03142,0.4346,-23.75,-1.811,0.8666,3
0.03405,0.4584,-27.11,-6.404,0.7699,3
0.03447,0.4513,-22.89,-4.474,0.7868,3
0.02838,0.4069,-23.57,-3.587,0.8147,3
0.02719,0.4035,-24.18,-1.997,0.863,3
0.03491,0.4635,-27.95,-3.677,0.8361,3
0.03887,0.4846,-24.44,-4.96,0.7852,3
0.03576,0.4683,-26.94,-4.776,0.8048,3
0.0353,0.4582,-23.27,-2.229,0.8516,3
0.03006,0.4358,-29.77,-2.104,0.8823,3
0.02958,0.4354,-33.59,-3.956,0.8531,3
0.03744,0.4706,-22.52,-4.135,0.7931,3
0.03316,0.4476,-25.64,-4.464,0.8048,3
0.02657,0.3966,-25.85,-4.064,0.8158,3
0.02437,0.384,-28.27,-3.398,0.8443,3
0.03544,0.4589,-22.94,-5.156,0.7699,3
0.03693,0.4735,-23.42,-7.239,0.7255,3
0.03399,0.4363,-18.17,-3.075,0.7907,3
0.02778,0.4106,-26.19,-2.532,0.8572,3
0.02627,0.4257,-45.77,-5.206,0.8665,3
0.03402,0.4769,-37.81,-8.65,0.7847,3
0.03234,0.4781,-47.33,-10.98,0.7883,3
0.03507,0.4708,-31.61,-4.695,0.8296,3
0.03004,0.4347,-29.44,-2.236,0.8778,3
0.03397,0.4565,-27.27,-2.615,0.8597,3
0.03554,0.4496,-18.96,-4.253,0.7614,3
0.03355,0.434,-18.55,-3.924,0.7675,3
0.03217,0.425,-18.79,-2.841,0.8035,3
0.02603,0.3941,-25.33,-2.621,0.8507,3
0.02889,0.4321,-34.91,-4.185,0.8531,3
0.03592,0.4818,-31.03,-8.853,0.7469,3
0.03376,0.44,-20.01,-5.013,0.7497,3
0.0317,0.4266,-20.73,-2.896,0.8161,3
0.03015,0.4358,-29.25,-2.004,0.8831,3
0.02874,0.4268,-30.98,-2.709,0.8717,3
0.03503,0.4636,-26.5,-5.822,0.7786,3
0.03334,0.4532,-27.95,-4.643,0.8134,3
0.02784,0.4035,-23.85,-3.391,0.8217,3
0.0279,0.392,-17.3,-1.583,0.8363,3
0.0289,0.4158,-25.56,-3.501,0.8284,3
0.02796,0.4052,-24.45,-6.975,0.7392,3
0.02974,0.4108,-20.86,-4.926,0.7594,3
0.03573,0.4427,-15.56,-1.792,0.8137,3
0.03441,0.4378,-15.68,-1.048,0.8455,3
0.0359,0.4425,-14.72,-1.409,0.8218,3
0.04442,0.4818,-10.93,-1.67,0.7648,3
0.04345,0.4718,-9.486,-1.013,0.7768,3
0.03555,0.4375,-12.28,-0.586,0.837,3
0.03314,0.433,-17.28,-1.229,0.8499,3
0.03212,0.4277,-19.31,-2.099,0.8321,3
0.1193,0.3996,-40.02,-3.04,0.8906,3
0.124,0.4416,-35,-2.912,0.8799,3
0.1088,0.553,-36.7,-4.34,0.856,3
0.1013,0.6059,-34.68,-5.004,0.8359,3
0.1019,0.6714,-29.99,-6.62,0.7824,3
0.1001,0.6721,-30.36,-6.812,0.7806,3
0.08588,0.6655,-34.79,-8.441,0.7742,3
0.07094,0.6601,-69.12,-20.11,0.7603,3
0.07973,0.6761,-36.44,-11.22,0.7391,3
0.06551,0.6345,-50.89,-12.67,0.7796,3
0.08729,0.6762,-20.49,-5.285,0.7469,3
0.08394,0.6792,-20.02,-6.32,0.7164,3
0.08988,0.6909,-14.39,-4.663,0.6978,3
0.09616,0.7109,-14.67,-5.144,0.6869,3
0.102,0.7117,-12.17,-3.312,0.7127,3
0.1054,0.7177,-12.78,-3.439,0.717,3
0.03989,0.4424,-7.845,-0.8462,0.7565,3
0.04208,0.4507,-6.431,-0.5157,0.7471,3
0.03986,0.4483,-8.538,-0.5671,0.7879,3
0.03084,0.4127,-16.87,-1.674,0.8294,3
0.03156,0.4233,-19.06,-2,0.8338,3
0.1336,0.2452,-66.97,-7.533,0.877,3
0.03486,0.4519,-22.04,-3.067,0.8198,3
0.1171,0.2183,-69.05,-5.419,0.9042,3
0.1079,0.3155,-56.38,-3.781,0.9085,3
0.09743,0.334,-60.44,-3.661,0.9156,3
0.09063,0.3368,-50.27,-1.93,0.9288,3
0.09916,0.3307,-38.26,-1.096,0.9269,3
0.09139,0.3435,-54.6,-2.534,0.9246,3
0.08031,0.3567,-65.43,-2.963,0.9305,3
0.07455,0.366,-69.31,-2.938,0.9344,3
0.09274,0.3261,-53.07,-2.27,0.9268,3
0.1027,0.424,-45.22,-3.14,0.8999,3
0.1072,0.4007,-54.36,-4.685,0.8923,3
0.1092,0.3229,-74.85,-7.235,0.8915,3
0.06485,0.6911,-44.43,-31.26,0.5773,3
0.0785,0.706,-19.88,-17.48,0.5174,3
0.08314,0.6921,-10.77,-9.088,0.515,3
0.1468,0.8213,-4.894,-1.537,0.6249,3
0.1296,0.7891,-7.104,-2.812,0.6275,3
0.1281,0.7818,-7.119,-2.511,0.6428,3
0.107,0.745,-9.106,-4.404,0.6121,3
0.1052,0.7427,-10.21,-5.018,0.6151,3
0.07872,0.6988,-23.34,-13.62,0.6091,3
0.09287,0.7178,-13.03,-7.019,0.6087,3
0.09584,0.7174,-11.15,-5.242,0.6266,3
0.1012,0.7138,-8.883,-2.69,0.6782,3
0.1002,0.7143,-7.325,-2.655,0.6414,3
0.1049,0.7223,-5.635,-1.727,0.6404,3
0.1145,0.7505,-5.5,-1.832,0.6291,3
0.0979,0.7054,-8.488,-2.657,0.6708,3
0.06432,0.627,-23.01,-8.774,0.6902,3
0.07395,0.6639,-20.02,-8.848,0.6596,3
0.0744,0.6597,-17.27,-7.695,0.6533,3
0.07633,0.6625,-16.23,-6.907,0.6592,3
0.0809,0.6729,-13.09,-5.913,0.6404,3
0.08963,0.6879,-8.902,-3.629,0.6376,3
0.09582,0.7068,-7.966,-3.422,0.6232,3
0.08531,0.6738,-11.12,-3.775,0.6773,3
0.09332,0.6979,-8.826,-3.369,0.6466,3
0.1098,0.7354,-4.88,-1.458,0.6297,3
0.1149,0.7495,-5.903,-1.812,0.6442,3
0.1294,0.7829,-3.787,-0.7881,0.632,3
0.07199,0.6428,-11.96,-7.098,0.5876,3
0.07249,0.6466,-12.17,-7.442,0.5824,3
0.05894,0.6058,-21.18,-9.841,0.6519,3
0.0681,0.6282,-15.06,-6.63,0.6505,3
0.08612,0.679,-7.793,-4.259,0.5842,3
0.07821,0.6522,-8.041,-4.961,0.565,3
0.0904,0.6954,-7.52,-4.505,0.567,3
0.06668,0.637,-16.64,-10,0.5951,3
0.1749,0.8307,-4.237,-0.3743,0.688,3
0.1606,0.7943,-6.22,-0.8874,0.7143,3
0.153,0.8137,-4.655,-0.7408,0.6736,3
0.1552,0.8251,-4.313,-0.789,0.6558,3
0.1531,0.8225,-4.314,-0.806,0.6544,3
0.1176,0.7642,-7.819,-3.203,0.6289,3
0.109,0.7416,-7.7,-3.022,0.634,3
0.1087,0.742,-7.829,-3.178,0.6303,3
0.1125,0.7415,-7.571,-2.242,0.6689,3
0.1042,0.7184,-7.814,-2.142,0.6803,3
0.1035,0.7155,-8.044,-2.118,0.6871,3
0.09674,0.7023,-8.988,-2.77,0.6768,3
0.09025,0.6833,-11.81,-3.279,0.7081,3
0.1152,0.7356,-7.815,-1.637,0.7079,3
0.1158,0.7435,-6.369,-1.447,0.6813,3
0.1359,0.793,-3.23,-0.2965,0.6482,3
0.1419,0.7958,-3.56,-0.1814,0.6764,3
0.05016,0.6004,-38.99,-19.3,0.6525,3
0.1216,0.7621,-4.764,-1.099,0.6503,3
0.1153,0.7511,-4.74,-1.449,0.6247,3
0.1197,0.7582,-4.313,-0.9617,0.6421,3
0.08748,0.6793,-10.47,-3.524,0.6749,3
0.09078,0.6848,-10.73,-3.072,0.6981,3
0.06902,0.6399,-22.46,-7.68,0.7079,3
0.09332,0.7011,-11.55,-4.161,0.6707,3
0.08602,0.6841,-13.01,-4.988,0.6672,3
0.07959,0.6629,-17.56,-5.391,0.7151,3
0.07774,0.664,-16.36,-6.294,0.6767,3
0.08487,0.6809,-13.09,-5.063,0.6661,3
0.09122,0.6938,-10.96,-3.932,0.6685,3
0.1125,0.7427,-5.524,-1.641,0.6418,3
0.1128,0.7387,-5.605,-1.312,0.6661,3
0.1183,0.753,-4.375,-0.8935,0.6501,3
0.1175,0.7496,-5.645,-1.295,0.6685,3
0.1669,0.8239,-7.411,-2.217,0.666,3
0.2194,0.8606,-7.571,-3.369,0.6149,3
0.1843,0.8646,-8.378,-5.117,0.5685,3
0.1237,0.764,-8.988,-2.77,0.6768,3
0.3084,0.4625,-10.61,-1.88,0.7495,3
0.1792,0.8692,-6.693,-3.522,0.5822,3
0.1071,0.7151,-9.145,-1.901,0.7223,3
0.1082,0.7288,-8.753,-2.448,0.6868,3
0.09504,0.6957,-12.19,-3.333,0.712,3
0.1345,0.8192,-11.08,-10.16,0.4983,3
0.09963,0.7179,-12.8,-4.482,0.6804,3
0.2528,0.8812,-5.408,-1.92,0.6204,3
0.2634,0.8904,-5.035,-1.844,0.6109,3
0.3525,0.04474,-14.79,-2.575,0.7754,3
0.1616,0.8407,-10.93,-7.25,0.5632,3
0.09704,0.6892,-10.68,-2.137,0.7384,3
0.4134,0.4894,-5.647,-0.9503,0.6926,3
0.3764,0.8491,-2.939,-0.4745,0.6142,3
