 Omnivariance, Eigenentropy, Anisotropy, Linearity, Surface Variation, Class
0.1655,0.8795,-2.227,-0.9057,0.5262,1
0.1711,0.885,-2.568,-0.9145,0.5504,1
0.1629,0.8639,-3.474,-1.331,0.5732,1
0.1675,0.8822,-2.484,-1.107,0.5286,1
0.1784,0.8945,-2.572,-0.7672,0.5635,1
0.1715,0.8902,-2.229,-0.8674,0.5297,1
0.1762,0.8922,-2.579,-0.8396,0.5576,1
0.1688,0.8865,-2.183,-0.911,0.5223,1
0.1769,0.8906,-2.788,-0.8974,0.5666,1
0.1722,0.8893,-2.397,-0.8914,0.5402,1
0.1692,0.8818,-2.481,-0.829,0.5516,1
0.179,0.8907,-2.74,-0.7103,0.5798,1
0.1666,0.8777,-2.489,-0.8893,0.547,1
0.1611,0.8596,-3.641,-1.394,0.5776,1
0.1641,0.8737,-2.774,-1.218,0.5398,1
0.1711,0.8843,-2.696,-0.9943,0.5524,1
0.169,0.8847,-2.435,-1.023,0.5319,1
0.1625,0.8634,-3.518,-1.379,0.5721,1
0.1736,0.886,-2.746,-0.9015,0.5635,1
0.1723,0.8926,-2.26,-0.9701,0.5233,1
0.1745,0.8868,-2.729,-0.8481,0.5669,1
0.1701,0.883,-2.435,-0.7601,0.5544,1
0.1743,0.8881,-2.636,-0.8436,0.5612,1
0.1588,0.8567,-3.603,-1.448,0.5717,1
0.1694,0.8824,-2.457,-0.829,0.5499,1
0.1756,0.8902,-2.736,-0.9323,0.5603,1
0.1675,0.8682,-3.377,-1.057,0.5888,1
0.1753,0.8923,-2.625,-0.9697,0.5497,1
0.1681,0.8827,-2.482,-1.041,0.5338,1
0.168,0.8808,-2.447,-0.8845,0.5444,1
0.1707,0.8879,-2.246,-0.8196,0.5351,1
0.1655,0.8812,-2.202,-1.044,0.5127,1
0.1779,0.8952,-2.669,-0.9426,0.5549,1
0.1699,0.8873,-2.234,-0.8702,0.5298,1
0.1691,0.8867,-2.133,-0.8264,0.5257,1
0.1696,0.8848,-2.423,-0.9219,0.5395,1
0.1583,0.8558,-3.544,-1.391,0.5726,1
0.1666,0.8771,-2.671,-1.018,0.5488,1
0.1674,0.8822,-2.483,-1.109,0.5284,1
0.1708,0.8808,-2.727,-0.8474,0.5669,1
0.1892,0.8958,-3.431,-1.015,0.5951,1
0.1683,0.8807,-2.627,-1.018,0.5459,1
0.1635,0.8654,-3.154,-1.083,0.574,1
0.1883,0.8978,-3.392,-1.098,0.5864,1
0.1665,0.8822,-2.169,-0.9144,0.5209,1
0.1649,0.8672,-3.274,-1.145,0.5761,1
0.1745,0.8861,-2.999,-1.071,0.5656,1
0.1756,0.8905,-2.708,-0.9288,0.5587,1
0.1825,0.904,-2.433,-0.7814,0.5524,1
0.1686,0.8772,-2.863,-0.9876,0.5639,1
0.1732,0.884,-2.505,-0.6148,0.5727,1
0.1604,0.8577,-3.602,-1.326,0.5805,1
0.1798,0.8923,-2.851,-0.8301,0.5764,1
0.1683,0.8805,-2.618,-0.9925,0.5473,1
0.1745,0.8893,-2.709,-0.96,0.5562,1
0.1753,0.8921,-2.566,-0.8986,0.5516,1
0.1771,0.8896,-2.779,-0.8314,0.5717,1
0.1628,0.8662,-3.172,-1.22,0.5644,1
0.1686,0.8786,-2.573,-0.7989,0.5608,1
0.1684,0.8854,-2.231,-0.9373,0.5238,1
0.1695,0.8813,-2.309,-0.6149,0.5586,1
0.166,0.8702,-3.114,-1.069,0.5727,1
0.172,0.8796,-3.035,-0.9689,0.5761,1
0.1783,0.8899,-2.75,-0.732,0.5785,1
0.172,0.886,-2.603,-0.9103,0.5532,1
0.1714,0.8861,-2.591,-0.9681,0.5475,1
0.1825,0.9015,-2.632,-0.8591,0.5596,1
0.1593,0.8548,-3.612,-1.271,0.5851,1
0.1698,0.8805,-2.471,-0.6945,0.563,1
0.1678,0.8784,-2.697,-0.9872,0.5531,1
0.166,0.8766,-2.656,-1.061,0.5443,1
0.1873,0.8959,-3.33,-1.006,0.5902,1
0.166,0.8636,-3.707,-1.22,0.5938,1
0.1669,0.882,-2.352,-1.029,0.5254,1
0.1713,0.8845,-2.637,-0.9245,0.5543,1
0.1755,0.8858,-2.856,-0.8391,0.576,1
0.1686,0.8825,-2.465,-0.9355,0.5413,1
0.1729,0.8881,-2.282,-0.6291,0.5552,1
0.1628,0.8652,-3.225,-1.198,0.5692,1
0.1675,0.8691,-3.345,-1.079,0.5853,1
0.1624,0.865,-3.501,-1.488,0.5634,1
0.1626,0.8629,-3.506,-1.329,0.5751,1
0.1695,0.8846,-2.43,-0.9323,0.5391,1
0.1681,0.8783,-2.725,-0.9724,0.5562,1
0.1746,0.886,-2.817,-0.8829,0.5697,1
0.1789,0.8949,-2.789,-0.9644,0.561,1
0.1589,0.8526,-3.861,-1.383,0.5896,1
0.172,0.884,-2.418,-0.6249,0.5656,1
0.1881,0.9016,-3.032,-0.9104,0.5808,1
0.1712,0.8851,-2.429,-0.7654,0.5536,1
0.1768,0.8894,-2.702,-0.7692,0.572,1
0.1741,0.8866,-2.789,-0.9222,0.5646,1
0.1767,0.8912,-2.675,-0.8334,0.5646,1
0.1768,0.8908,-2.589,-0.7313,0.5679,1
0.1744,0.8891,-2.733,-0.9847,0.5557,1
0.1706,0.8856,-2.543,-0.9829,0.5429,1
0.1693,0.881,-2.501,-0.7946,0.5561,1
0.1723,0.8835,-2.554,-0.6967,0.5686,1
0.1697,0.8846,-2.507,-0.9912,0.5397,1
0.1551,0.8605,-2.629,-1.655,0.4982,1
0.1253,0.7851,-1.715,-1.298,0.4515,1
0.1657,0.8838,-2.019,-1.086,0.4945,1
0.1736,0.8874,-2.734,-0.9597,0.5578,1
0.1784,0.889,-2.861,-0.7866,0.5808,1
0.1677,0.8685,-3.419,-1.096,0.5881,1
0.1671,0.8772,-2.695,-0.9855,0.5531,1
0.1694,0.8792,-2.819,-0.9769,0.562,1
0.168,0.8831,-2.382,-0.9873,0.531,1
0.1711,0.8811,-2.703,-0.8212,0.5676,1
0.165,0.8667,-3.301,-1.137,0.5783,1
0.1722,0.8829,-2.522,-0.6523,0.5705,1
0.1691,0.885,-2.387,-0.9701,0.5328,1
0.1722,0.8845,-2.84,-1.032,0.5588,1
0.1721,0.8844,-2.483,-0.6979,0.5635,1
0.173,0.8858,-2.4,-0.6219,0.5646,1
0.1695,0.8857,-2.395,-0.9814,0.5324,1
0.1725,0.8863,-2.804,-1.085,0.5522,1
0.1893,0.9022,-3.048,-0.8941,0.5831,1
0.1693,0.8852,-2.372,-0.9465,0.5337,1
0.1913,0.8984,-3.469,-1.057,0.5938,1
0.1684,0.8831,-2.474,-1.025,0.5345,1
0.1777,0.8891,-2.771,-0.7545,0.5779,1
0.1748,0.8955,-2.318,-0.9022,0.5334,1
0.1697,0.8851,-2.427,-0.9423,0.5381,1
0.175,0.8848,-2.88,-0.8516,0.5764,1
0.1692,0.8745,-2.736,-0.6892,0.5815,1
0.1605,0.8609,-2.687,-0.7425,0.5735,1
0.1737,0.8825,-2.758,-0.7333,0.5789,1
0.1645,0.8705,-2.647,-0.8238,0.5636,1
0.1682,0.8806,-2.628,-1.023,0.5455,1
0.1703,0.884,-2.529,-0.9018,0.5487,1
0.1661,0.8832,-2.085,-1.003,0.5067,1
0.176,0.8852,-2.989,-0.8922,0.5797,1
0.1691,0.8853,-2.374,-0.9845,0.5306,1
0.1726,0.8923,-2.25,-0.895,0.5289,1
0.1793,0.8921,-2.684,-0.7072,0.5764,1
0.1675,0.8813,-2.36,-0.8898,0.5376,1
0.1717,0.8797,-3.219,-1.167,0.5712,1
0.1722,0.8869,-2.46,-0.8014,0.5526,1
0.1883,0.9,-3.205,-1.003,0.5834,1
0.1748,0.8918,-2.442,-0.8093,0.5506,1
0.1729,0.8949,-2.12,-0.8962,0.5186,1
0.1663,0.882,-2.223,-0.9904,0.5187,1
0.1715,0.8829,-2.806,-0.9782,0.561,1
0.1672,0.875,-2.893,-1.023,0.5629,1
0.1673,0.8791,-2.278,-0.6862,0.5496,1
0.1717,0.8847,-2.474,-0.7454,0.5586,1
0.1683,0.8813,-2.443,-0.8737,0.5451,1
0.1679,0.8821,-2.476,-1.022,0.535,1
0.1722,0.8825,-2.609,-0.7133,0.5708,1
0.1656,0.8766,-2.671,-1.128,0.5399,1
0.1734,0.8898,-2.542,-0.9381,0.5466,1
0.1805,0.8932,-2.713,-0.702,0.5788,1
0.174,0.8826,-3.174,-1.085,0.575,1
0.1815,0.8961,-2.837,-0.8765,0.5715,1
0.1873,0.8892,-3.671,-1.068,0.6036,1
0.1721,0.8821,-2.597,-0.6912,0.5721,1
0.18,0.8956,-2.892,-1.015,0.5635,1
0.168,0.8804,-2.647,-1.059,0.5439,1
0.1676,0.8823,-2.444,-1.046,0.5307,1
0.1698,0.8805,-2.497,-0.7212,0.5624,1
0.1679,0.8798,-2.627,-1.006,0.5468,1
0.1701,0.8877,-2.237,-0.8783,0.5293,1
0.1662,0.8762,-2.69,-1.029,0.5491,1
0.1686,0.8787,-2.656,-0.8793,0.5594,1
0.1653,0.8805,-2.208,-1.032,0.5141,1
0.168,0.8806,-2.669,-1.086,0.5431,1
0.1851,0.9097,-2.299,-0.7238,0.5477,1
0.1796,0.8982,-2.583,-0.8706,0.5552,1
0.1677,0.8843,-2.19,-0.9107,0.5229,1
0.1793,0.8939,-2.672,-0.7703,0.57,1
0.1652,0.8683,-3.157,-1.079,0.5745,1
0.1727,0.8851,-2.497,-0.6939,0.5648,1
0.172,0.8871,-2.559,-0.9356,0.548,1
0.1744,0.8847,-2.939,-0.943,0.5724,1
0.168,0.879,-2.325,-0.6527,0.5562,1
0.168,0.8823,-2.446,-0.9858,0.5358,1
0.1759,0.8851,-2.991,-0.8992,0.5792,1
0.171,0.8775,-3.07,-0.976,0.5776,1
0.1693,0.8779,-2.904,-0.9977,0.5657,1
0.1758,0.8853,-3.076,-0.9935,0.5766,1
0.1704,0.8866,-2.419,-0.9502,0.5368,1
0.1785,0.8932,-2.606,-0.7268,0.5694,1
0.1755,0.8923,-2.612,-0.9432,0.551,1
0.1744,0.89,-2.652,-0.9584,0.5525,1
0.1707,0.8793,-2.871,-0.9152,0.5704,1
0.1769,0.8947,-2.563,-0.8953,0.5517,1
0.1752,0.8876,-2.778,-0.8791,0.5675,1
0.1746,0.8933,-2.339,-0.8095,0.543,1
0.1658,0.8812,-2.204,-0.987,0.5175,1
0.1664,0.8781,-2.593,-1.041,0.5416,1
0.1732,0.8844,-2.797,-0.8928,0.5676,1
0.1701,0.877,-3.214,-1.157,0.5716,1
0.17,0.8856,-2.383,-0.8979,0.5386,1
0.1681,0.878,-2.679,-0.9072,0.5586,1
0.1846,0.9125,-2.142,-0.7412,0.534,1
0.1746,0.8951,-2.274,-0.8673,0.5331,1
0.1618,0.8565,-3.67,-1.181,0.5949,1
0.1788,0.8894,-2.822,-0.7451,0.582,1
0.1891,0.8994,-3.322,-1.054,0.5859,1
0.1672,0.8796,-2.232,-0.6821,0.5465,1
0.1667,0.8785,-2.702,-1.147,0.5405,1
0.1759,0.8905,-2.618,-0.8122,0.5626,1
0.1713,0.8865,-2.611,-1.032,0.5436,1
0.165,0.8738,-2.759,-1.087,0.5491,1
0.1667,0.8786,-2.718,-1.171,0.5398,1
0.1673,0.8777,-2.722,-1.029,0.5514,1
0.1705,0.8826,-2.684,-0.9385,0.5563,1
0.1712,0.8838,-2.649,-0.9103,0.5563,1
0.1672,0.8787,-2.627,-1.016,0.546,1
0.1695,0.8869,-2.227,-0.894,0.5272,1
0.1875,0.8941,-3.419,-1.014,0.5945,1
0.1764,0.8865,-2.954,-0.8965,0.5772,1
0.1688,0.8843,-2.434,-1.015,0.5325,1
0.1653,0.8806,-2.206,-1.025,0.5145,1
0.1711,0.8856,-2.319,-0.6967,0.5517,1
0.1708,0.8809,-2.601,-0.7446,0.5675,1
0.1758,0.8874,-2.887,-0.9219,0.5709,1
0.1744,0.8903,-2.648,-0.967,0.5515,1
0.1704,0.8881,-2.266,-0.9012,0.5296,1
0.1643,0.8778,-2.358,-1.117,0.5186,1
0.1689,0.8832,-2.342,-0.8262,0.5418,1
0.1744,0.8901,-2.55,-0.8609,0.5538,1
0.1766,0.8855,-3.001,-0.882,0.5813,1
0.1799,0.9006,-2.641,-1.046,0.5445,1
0.1756,0.8899,-2.66,-0.8414,0.5629,1
0.1671,0.8814,-2.452,-1.056,0.5304,1
0.1682,0.8756,-2.982,-1.041,0.5669,1
0.1773,0.8851,-3.046,-0.8576,0.5861,1
0.1784,0.895,-2.687,-0.9048,0.5594,1
0.1883,0.8962,-3.422,-1.058,0.5912,1
0.1677,0.88,-2.681,-1.096,0.5432,1
0.178,0.89,-2.946,-0.9337,0.5736,1
0.166,0.8822,-2.171,-1.017,0.5124,1
0.169,0.884,-2.315,-0.8343,0.5391,1
0.1662,0.862,-3.565,-1.013,0.6024,1
0.1825,0.9024,-2.727,-1.005,0.5537,1
0.1862,0.8901,-3.615,-1.094,0.5986,1
0.169,0.8817,-2.59,-0.9594,0.5481,1
0.1664,0.8749,-2.857,-1.077,0.5563,1
0.1632,0.8752,-2.281,-0.9875,0.5234,1
0.1687,0.8865,-2.165,-0.9203,0.5201,1
0.1708,0.8838,-2.318,-0.6348,0.5574,1
0.1725,0.8825,-2.761,-0.8193,0.5715,1
0.1719,0.8861,-2.633,-0.9643,0.5507,1
0.1701,0.882,-2.358,-0.6455,0.5594,1
0.1695,0.8801,-2.486,-0.7106,0.5625,1
0.1725,0.8889,-2.33,-0.763,0.5465,1
0.1737,0.8839,-3.175,-1.188,0.567,1
0.167,0.8832,-2.213,-0.9597,0.5205,1
0.1777,0.8889,-2.831,-0.7991,0.5778,1
0.1682,0.8821,-2.348,-0.8468,0.5405,1
0.166,0.8703,-3.134,-1.087,0.5725,1
0.1677,0.8803,-2.669,-1.117,0.5407,1
0.1714,0.8906,-2.291,-0.9685,0.5258,1
0.1795,0.8974,-2.722,-0.9808,0.5553,1
0.1648,0.8794,-2.234,-1.034,0.5159,1
0.1696,0.8779,-3.017,-1.07,0.5668,1
0.1701,0.8833,-2.349,-0.7063,0.5531,1
0.1873,0.8922,-3.584,-1.098,0.5968,1
0.1716,0.8854,-2.342,-0.6655,0.5563,1
0.1718,0.8869,-2.607,-0.9892,0.5468,1
0.164,0.8778,-2.277,-1.087,0.5149,1
0.1603,0.8692,-2.409,-1.117,0.5223,1
0.1529,0.8503,-3.216,-1.51,0.5456,1
0.1531,0.8573,-2.411,-1.67,0.4817,1
0.1576,0.8654,-2.534,-1.503,0.5022,1
0.1487,0.8465,-2.813,-1.837,0.4984,1
0.1263,0.795,-4.017,-3.01,0.5003,1
0.1306,0.8055,-2.943,-2.81,0.4504,1
0.1338,0.8133,-2.963,-2.6,0.4628,1
0.09799,0.7204,-5.718,-4.871,0.4944,1
0.1211,0.777,-3.048,-2.169,0.4927,1
0.1156,0.7643,-3.832,-2.824,0.5004,1
0.1141,0.7606,-3.902,-2.986,0.4958,1
0.1064,0.7411,-4.934,-3.63,0.5131,1
0.1106,0.7516,-4.381,-3.216,0.5078,1
0.1087,0.7457,-3.981,-3.334,0.4829,1
0.1107,0.7489,-3.281,-2.887,0.467,1
0.116,0.7671,-3.969,-3.164,0.4904,1
0.1125,0.7561,-3.944,-2.994,0.4975,1
0.1111,0.7524,-4.238,-3.113,0.5061,1
0.112,0.7538,-3.846,-2.902,0.4971,1
0.1072,0.7403,-3.799,-3.262,0.477,1
0.1141,0.7576,-3.113,-2.503,0.4774,1
0.1096,0.7463,-4.231,-2.797,0.5216,1
0.1583,0.8676,-2.436,-1.495,0.4957,1
0.1718,0.8908,-2.207,-0.8443,0.53,1
0.1653,0.8808,-2.2,-1.043,0.5126,1
0.1665,0.8825,-2.24,-1.033,0.5165,1
0.1661,0.8818,-2.198,-0.9883,0.5169,1
0.1602,0.8607,-3.366,-1.342,0.5664,1
0.1621,0.8557,-3.987,-1.362,0.5973,1
0.1687,0.8773,-2.87,-0.99,0.5641,1
0.1693,0.8791,-2.696,-0.8721,0.5627,1
0.1705,0.8863,-2.471,-0.9628,0.5395,1
0.178,0.8903,-2.749,-0.7708,0.575,1
0.1781,0.8908,-2.798,-0.8287,0.5731,1
0.1805,0.8941,-2.938,-0.9489,0.5718,1
0.1791,0.8942,-2.598,-0.7294,0.5686,1
0.1659,0.8766,-2.74,-1.158,0.5422,1
0.1745,0.8946,-2.307,-0.8773,0.5348,1
0.1756,0.897,-2.303,-0.9033,0.5322,1
0.1666,0.881,-2.379,-1.037,0.5267,1
0.1675,0.8843,-2.184,-0.9489,0.5192,1
0.1671,0.8835,-2.199,-0.9606,0.5193,1
0.1669,0.8811,-2.483,-1.097,0.5293,1
0.1698,0.8832,-2.438,-0.8152,0.5498,1
0.1701,0.8805,-2.902,-1.066,0.56,1
0.1677,0.8777,-2.668,-0.9278,0.5561,1
0.1672,0.8796,-2.634,-1.093,0.5402,1
0.1747,0.8863,-2.86,-0.9333,0.5682,1
0.1726,0.8884,-2.619,-1.012,0.5457,1
0.1768,0.8885,-2.743,-0.7631,0.5753,1
0.1717,0.8843,-2.679,-0.9169,0.5578,1
0.169,0.8844,-2.423,-0.9861,0.5341,1
0.167,0.8834,-2.193,-0.9654,0.5184,1
0.1665,0.8832,-2.203,-1.054,0.5119,1
0.1695,0.8879,-2.193,-0.9293,0.5216,1
0.169,0.8837,-2.309,-0.8146,0.5404,1
0.1789,0.8911,-2.739,-0.7379,0.5773,1
0.1592,0.8593,-3.219,-1.242,0.5655,1
0.1606,0.8602,-3.327,-1.221,0.5732,1
0.1736,0.8881,-2.606,-0.872,0.5567,1
0.1678,0.8812,-2.436,-0.9138,0.5411,1
0.1681,0.8809,-2.516,-0.9378,0.5448,1
0.1638,0.8761,-2.282,-0.9611,0.5257,1
0.1659,0.8815,-2.195,-0.9878,0.5167,1
0.1673,0.876,-2.444,-0.6729,0.563,1
0.1669,0.8831,-2.229,-0.9891,0.5193,1
0.1698,0.8821,-2.74,-1.046,0.5512,1
0.1666,0.8766,-2.76,-1.078,0.5499,1
0.1763,0.8907,-2.545,-0.7186,0.566,1
0.1709,0.8822,-2.794,-0.9901,0.5593,1
0.1719,0.8885,-2.504,-0.9805,0.5403,1
0.1749,0.8933,-2.487,-0.9313,0.5433,1
0.1698,0.8756,-3.267,-1.151,0.5753,1
0.1662,0.8814,-2.226,-0.9585,0.5216,1
0.1709,0.8768,-3.138,-1.005,0.5793,1
0.1617,0.8657,-3.129,-1.292,0.5564,1
0.1686,0.8832,-2.327,-0.8382,0.5397,1
0.168,0.8813,-2.641,-1.117,0.5388,1
0.1739,0.8861,-2.785,-0.914,0.565,1
0.1732,0.8881,-2.604,-0.9128,0.553,1
0.1664,0.8699,-3.267,-1.153,0.575,1
0.1686,0.8784,-2.697,-0.8967,0.5607,1
0.1661,0.8772,-2.637,-1.07,0.5423,1
0.1678,0.8801,-2.675,-1.083,0.5439,1
0.1679,0.883,-2.374,-0.9713,0.5317,1
0.1726,0.8926,-2.253,-0.9076,0.5281,1
0.1689,0.8794,-2.632,-0.8726,0.5584,1
0.1693,0.885,-2.407,-0.9641,0.5348,1
0.1675,0.8769,-2.867,-1.097,0.5552,1
0.1884,0.9036,-2.869,-0.8201,0.5784,1
0.1665,0.8738,-2.955,-1.093,0.5612,1
0.1731,0.8867,-2.687,-0.9206,0.558,1
0.1679,0.8776,-2.838,-1.066,0.5559,1
0.1677,0.8754,-2.939,-1.04,0.5644,1
0.1648,0.8796,-2.245,-1.075,0.5134,1
0.1672,0.8823,-2.432,-1.103,0.5252,1
0.1674,0.886,-2.006,-0.9343,0.506,1
0.1705,0.8835,-2.694,-1.006,0.5514,1
0.1684,0.8811,-2.639,-1.037,0.5451,1
0.1729,0.8886,-2.555,-0.924,0.5487,1
0.1654,0.8761,-2.588,-1.028,0.5423,1
0.1665,0.8808,-2.388,-1.033,0.5276,1
0.1653,0.8789,-2.228,-0.9015,0.5266,1
0.1688,0.8843,-2.383,-0.9658,0.5328,1
0.1668,0.8805,-2.502,-1.085,0.5316,1
0.1779,0.8903,-2.755,-0.7808,0.5746,1
0.1678,0.8775,-2.866,-1.098,0.5552,1
0.1725,0.8847,-2.537,-0.732,0.5642,1
0.1722,0.8828,-2.573,-0.7004,0.5696,1
0.1678,0.8783,-2.855,-1.149,0.5504,1
0.1728,0.8865,-2.619,-0.8772,0.5571,1
0.1717,0.8819,-2.549,-0.67,0.5707,1
0.1792,0.8936,-2.686,-0.7759,0.5704,1
0.1718,0.8895,-2.361,-0.9134,0.5357,1
0.1675,0.8793,-2.527,-0.9228,0.5469,1
0.1658,0.8616,-3.541,-1.01,0.6014,1
0.1895,0.9026,-3.055,-0.9049,0.5826,1
0.1707,0.8854,-2.246,-0.6627,0.5494,1
0.1709,0.881,-2.662,-0.7966,0.567,1
0.1684,0.8782,-2.846,-1.048,0.5578,1
0.1737,0.8894,-2.575,-0.9126,0.5511,1
0.1646,0.8758,-2.654,-1.21,0.5323,1
0.1721,0.892,-2.284,-0.9813,0.5241,1
0.1714,0.8813,-2.576,-0.6876,0.5709,1
0.1739,0.8971,-2.099,-0.9184,0.515,1
0.1702,0.8868,-2.363,-0.9269,0.5346,1
0.1677,0.8793,-2.7,-1.066,0.5469,1
0.1671,0.8824,-2.367,-1.053,0.5244,1
0.4112,-0.563,-13.09,-1.076,0.8208,1
0.1724,0.8815,-2.804,-0.822,0.5741,1
0.1767,0.8959,-2.421,-0.8341,0.5469,1
0.169,0.8837,-2.467,-0.9717,0.5384,1
0.1753,0.887,-2.826,-0.8814,0.5704,1
0.1742,0.881,-3.138,-0.9594,0.583,1
0.1726,0.8872,-2.847,-1.177,0.5477,1
0.1656,0.8696,-3.155,-1.117,0.5714,1
0.1647,0.8716,-2.902,-1.107,0.5567,1
0.1758,0.8907,-2.672,-0.888,0.5597,1
0.1685,0.8823,-2.343,-0.8075,0.5435,1
0.1688,0.8766,-2.985,-1.048,0.5666,1
0.1686,0.8826,-2.578,-1.068,0.5384,1
0.173,0.8866,-2.488,-0.7324,0.5607,1
0.1765,0.8887,-2.764,-0.816,0.572,1
0.1714,0.8889,-2.343,-0.9018,0.5353,1
0.1677,0.8801,-2.675,-1.103,0.5422,1
0.1716,0.8842,-2.575,-0.8178,0.5592,1
0.1717,0.8819,-2.532,-0.6529,0.571,1
0.1701,0.8843,-2.261,-0.6697,0.5498,1
0.1728,0.8832,-2.83,-0.898,0.5692,1
0.1699,0.8864,-2.373,-0.9561,0.533,1
0.164,0.8632,-3.722,-1.388,0.5822,1
0.1673,0.8809,-2.551,-1.087,0.535,1
0.168,0.8832,-2.461,-1.07,0.5299,1
0.1709,0.8869,-2.368,-0.8462,0.542,1
0.1706,0.8811,-2.987,-1.13,0.5602,1
0.1736,0.8902,-2.561,-0.96,0.5461,1
0.1616,0.8648,-3.271,-1.367,0.5592,1
0.1762,0.8893,-2.676,-0.7814,0.5692,1
0.1756,0.8895,-2.673,-0.8424,0.5638,1
0.164,0.868,-3.194,-1.216,0.566,1
0.1672,0.8783,-2.653,-1.011,0.5482,1
0.1745,0.8931,-2.579,-1.071,0.5382,1
0.1699,0.8806,-2.84,-1.035,0.5585,1
0.1665,0.8825,-2.201,-0.9898,0.517,1
0.1671,0.8767,-2.711,-0.9825,0.5544,1
0.1714,0.8855,-2.561,-0.9048,0.5507,1
0.1671,0.8787,-2.603,-1.006,0.5452,1
0.1725,0.8846,-2.518,-0.7057,0.5652,1
0.1706,0.8874,-2.367,-0.9172,0.5358,1
0.1666,0.8784,-2.721,-1.168,0.5401,1
0.169,0.8845,-2.405,-0.9608,0.5349,1
0.1692,0.885,-2.44,-1.018,0.5326,1
0.1723,0.8825,-2.919,-0.9833,0.5678,1
0.1718,0.8846,-2.732,-0.9699,0.5569,1
0.1666,0.8809,-2.42,-1.063,0.5275,1
0.179,0.8906,-2.835,-0.7978,0.5782,1
0.1688,0.8825,-2.612,-1.065,0.541,1
0.1796,0.9004,-2.621,-1.046,0.5431,1
0.1653,0.8746,-2.835,-1.182,0.5465,1
0.1679,0.8771,-2.673,-0.8791,0.5606,1
0.167,0.8809,-2.583,-1.175,0.5302,1
0.1342,0.8136,-6.221,-4.002,0.5461,1
0.1459,0.8299,-5.121,-2.393,0.5822,1
0.1365,0.817,-5.592,-3.402,0.5496,1
0.09887,0.7186,-5.291,-3.933,0.5146,1
0.1335,0.8094,-2.105,-1.485,0.4712,1
0.1696,0.8868,-2.312,-0.9648,0.5276,1
0.1722,0.8835,-2.515,-0.6819,0.5672,1
0.1718,0.8834,-2.762,-0.9368,0.5616,1
0.1648,0.8689,-3.287,-1.273,0.5671,1
0.1664,0.879,-2.433,-0.9556,0.5373,1
0.1634,0.8637,-3.425,-1.218,0.579,1
0.1651,0.8734,-2.736,-1.022,0.5528,1
0.1728,0.892,-2.256,-0.8462,0.5335,1
0.17,0.8874,-2.227,-0.8622,0.5299,1
0.1763,0.8888,-2.725,-0.7996,0.5709,1
0.1676,0.8782,-2.651,-0.9643,0.5519,1
0.167,0.8814,-2.372,-0.9919,0.5299,1
0.1795,0.8978,-2.836,-1.129,0.5508,1
0.173,0.8887,-2.418,-0.7767,0.5518,1
0.1696,0.8831,-2.495,-0.8904,0.5473,1
0.1715,0.8882,-2.325,-0.8242,0.5407,1
0.1679,0.8809,-2.494,-0.9467,0.5425,1
0.1726,0.8865,-2.512,-0.7951,0.5569,1
0.1645,0.8708,-2.883,-1.057,0.5595,1
0.1695,0.8849,-2.386,-0.9052,0.5382,1
0.1699,0.8838,-2.469,-0.8726,0.547,1
0.1701,0.8818,-2.512,-0.7741,0.5587,1
0.1757,0.8945,-2.504,-0.9373,0.544,1
0.1683,0.8804,-2.448,-0.8216,0.55,1
0.1688,0.881,-2.464,-0.819,0.5513,1
0.1643,0.8717,-2.844,-1.112,0.5526,1
0.1719,0.8916,-2.19,-0.8669,0.5267,1
0.1742,0.8944,-2.307,-0.8894,0.5337,1
0.1689,0.8812,-2.516,-0.8684,0.5507,1
0.1697,0.8857,-2.329,-0.8731,0.5367,1
0.1662,0.87,-3.293,-1.191,0.5736,1
0.1697,0.8853,-2.381,-0.9089,0.5375,1
0.1675,0.8803,-2.445,-0.9111,0.542,1
0.1784,0.892,-2.701,-0.7734,0.5716,1
0.1718,0.8915,-2.267,-0.9553,0.525,1
0.1691,0.8858,-2.38,-1.036,0.5268,1
0.1716,0.883,-2.533,-0.7138,0.5656,1
0.1708,0.8833,-2.533,-0.8074,0.5572,1
0.1603,0.8629,-3.152,-1.292,0.5578,1
0.1689,0.8851,-2.38,-0.9982,0.5299,1
0.1646,0.8792,-2.236,-1.068,0.5134,1
0.1647,0.862,-3.443,-1.03,0.5945,1
0.1696,0.8795,-2.837,-0.9957,0.5615,1
0.173,0.8883,-2.406,-0.7426,0.554,1
0.1737,0.8887,-2.535,-0.8314,0.5553,1
0.1651,0.8808,-2.181,-1.079,0.5081,1
0.1607,0.8614,-3.084,-1.08,0.5701,1
0.1729,0.8866,-2.556,-0.8095,0.5586,1
0.1608,0.8626,-3.083,-1.149,0.5645,1
0.1667,0.8765,-2.651,-0.9559,0.5526,1
0.1696,0.8862,-2.213,-0.8094,0.5335,1
0.1778,0.8905,-2.701,-0.7455,0.5741,1
0.1712,0.8863,-2.363,-0.7765,0.5478,1
0.1716,0.8868,-2.357,-0.7526,0.5495,1
0.1655,0.8808,-2.234,-1.054,0.5143,1
0.1719,0.8786,-3.156,-1.034,0.578,1
0.1743,0.8941,-2.476,-1.051,0.5325,1
0.1646,0.8728,-2.744,-1.053,0.5508,1
0.1659,0.8818,-2.229,-1.069,0.5127,1
0.1714,0.8821,-2.793,-0.9321,0.564,1
0.1698,0.8779,-2.912,-0.9598,0.5693,1
0.1673,0.8817,-2.465,-1.059,0.5311,1
