 Length, Height, Width, Sum, Omnivariance, Eigenentropy, Anisotropy, Planarity, Linearity, Surface Variation, Sphericity, Verticality, Mean Intensity, STD Intensity, ExpectedValuex, ExpectedValuey, ExpectedValuez, Variancex, Variancey, Variancez, MeanVar, Distance, MeanVel, MaxVel, MeanAcc, MaxAcc, MeanAVel, Class
1.658,1.29,2.118,0.5876,0.173,0.8883,-2.406,-1.664,-0.7426,0.554,0.4211,0.8666,53.59,49.72,0.2034,0.2104,0.02871,0.3853,0.695,0.2492,0.4432,1.637,0.103,1.383,0.00966,13.32,0.03688,0
1.708,1.28,2.104,0.5934,0.1737,0.8887,-2.535,-1.704,-0.8314,0.5553,0.4227,0.8893,51.03,48.21,0.2253,0.107,0.01887,0.4013,0.6958,0.2452,0.4474,1.584,0.103,1.383,0.00966,13.32,0.03688,0
1.732,1.12,1.828,0.5505,0.1651,0.8808,-2.181,-1.102,-1.079,0.5081,0.3676,0.9057,51.64,47.39,0.1989,0.2234,0.08575,0.4412,0.5298,0.2121,0.3944,0.9598,0.103,1.383,0.00966,13.32,0.03688,0
1.498,1.28,1.943,0.5643,0.1607,0.8614,-3.084,-2.004,-1.08,0.5701,0.4004,0.8547,50.98,44.59,0.2485,0.0624,0.001831,0.3502,0.6111,0.2411,0.4008,1.149,0.103,1.383,0.00966,13.32,0.03688,0
1.622,1.28,2.095,0.5918,0.1729,0.8866,-2.556,-1.746,-0.8095,0.5586,0.4236,0.8654,52.69,48.65,0.1566,0.2544,0.02235,0.3925,0.6724,0.2483,0.4377,1.028,0.103,1.383,0.00966,13.32,0.03688,0
1.807,1.27,1.401,0.5638,0.1608,0.8626,-3.083,-1.934,-1.149,0.5645,0.3962,0.855,53.27,48.86,0.1494,0.2033,0.0001383,0.5397,0.3563,0.238,0.378,0.9035,0.103,1.383,0.00966,13.32,0.03688,0
1.865,1.14,1.533,0.5718,0.1667,0.8765,-2.651,-1.695,-0.9559,0.5526,0.4025,0.8762,52.37,49.05,0.02881,0.2458,0.07687,0.5625,0.3904,0.2129,0.3886,1.396,0.103,1.383,0.00966,13.32,0.03688,0
1.726,1.28,1.397,0.568,0.1696,0.8862,-2.213,-1.403,-0.8094,0.5335,0.3973,0.8783,48.84,40.87,0.05254,0.184,0.003194,0.5122,0.3523,0.251,0.3718,1.272,0.103,1.383,0.00966,13.32,0.03688,0
1.706,1.28,1.56,0.6155,0.1778,0.8905,-2.701,-1.955,-0.7455,0.5741,0.4488,0.9248,50.69,47.79,0.2659,0.137,0.0211,0.4995,0.4535,0.2444,0.3991,1.29,0.103,1.383,0.00966,13.32,0.03688,0
1.937,1.14,1.463,0.5792,0.1712,0.8863,-2.363,-1.586,-0.7765,0.5478,0.4116,0.9014,53.71,51.47,0.02356,0.237,0.09206,0.6041,0.3586,0.2158,0.3929,1.109,0.103,1.383,0.00966,13.32,0.03688,0
1.602,1.14,2.083,0.5808,0.1716,0.8868,-2.357,-1.604,-0.7526,0.5495,0.4142,0.9359,48.53,41.63,0.1995,0.1542,0.08211,0.3688,0.678,0.2177,0.4215,1.559,0.103,1.383,0.00966,13.32,0.03688,0
1.438,1.12,1.834,0.5535,0.1655,0.8808,-2.234,-1.18,-1.054,0.5143,0.3727,0.9121,52.35,49.48,0.2281,0.004974,0.08139,0.3532,0.5444,0.213,0.3702,1.045,0.103,1.383,0.00966,13.32,0.03688,0
1.585,1.3,2.193,0.6067,0.1719,0.8786,-3.156,-2.121,-1.034,0.578,0.435,0.8328,53.24,50.24,0.2582,0.06438,0.008494,0.3656,0.7369,0.2548,0.4525,1.162,0.103,1.383,0.00966,13.32,0.03688,0
1.859,1.14,1.55,0.5911,0.1743,0.8941,-2.476,-1.424,-1.051,0.5325,0.4054,0.9037,53.29,51.59,0.3478,0.1206,0.08431,0.5442,0.4274,0.2161,0.3959,1.435,0.103,1.383,0.00966,13.32,0.03688,0
1.592,1.28,2.055,0.5668,0.1646,0.8728,-2.744,-1.691,-1.053,0.5508,0.3956,0.8827,50.95,47.98,0.2667,0.0359,0.0009457,0.3613,0.6592,0.2459,0.4221,1.503,0.103,1.383,0.00966,13.32,0.03688,0
1.781,1.12,1.899,0.5547,0.1659,0.8818,-2.229,-1.16,-1.069,0.5127,0.3725,0.9126,53.38,50.52,0.2428,0.1919,0.08125,0.4345,0.5766,0.2132,0.4081,1.609,0.103,1.383,0.00966,13.32,0.03688,0
1.539,1.27,2,0.5933,0.1714,0.8821,-2.793,-1.861,-0.9321,0.564,0.4228,0.8623,51.76,49.48,0.221,0.05333,0.02037,0.3615,0.6527,0.2442,0.4194,1.094,0.103,1.383,0.00966,13.32,0.03688,0
2.03,1.29,1.68,0.5916,0.1698,0.8779,-2.912,-1.952,-0.9598,0.5693,0.4229,0.9041,52.31,49.3,0.1895,0.2088,0.005132,0.6644,0.3931,0.2514,0.4363,1.36,0.103,1.383,0.00966,13.32,0.03688,0
1.627,1.28,1.456,0.5671,0.1673,0.8817,-2.465,-1.406,-1.059,0.5311,0.3881,0.8449,49.7,45.36,0.07314,0.2214,0.01686,0.4766,0.38,0.2443,0.367,1.299,0.103,1.383,0.00966,13.32,0.03688,0
1.88,1.3,1.661,0.6162,0.1796,0.8965,-2.593,-1.798,-0.7954,0.5624,0.443,0.8946,52.61,49.27,0.2026,0.1836,0.002877,0.6006,0.4233,0.2573,0.4271,1.254,0.103,1.383,0.00966,13.32,0.03688,0
1.391,1.28,1.694,0.5709,0.1682,0.8827,-2.493,-1.448,-1.045,0.5343,0.3923,0.888,52.6,48.84,0.179,0.05292,0.001831,0.3569,0.5019,0.2488,0.3692,1.181,0.103,1.383,0.00966,13.32,0.03688,0
1.959,1.3,1.693,0.5763,0.1716,0.8901,-2.269,-1.394,-0.8755,0.532,0.4004,0.8397,52.19,49.01,0.08083,0.2645,0.006575,0.6216,0.3957,0.2586,0.4253,1.21,0.103,1.383,0.00966,13.32,0.03688,0
1.634,1.27,2.063,0.5794,0.1651,0.8686,-3.047,-2.04,-1.008,0.5737,0.4145,0.8857,51,48.84,0.2185,0.1524,0.01717,0.3645,0.6841,0.2423,0.4303,1.063,0.103,1.383,0.00966,13.32,0.03688,0
1.957,1.3,1.673,0.5703,0.1693,0.8851,-2.334,-1.436,-0.8976,0.535,0.3966,0.8355,50.9,48.09,0.05286,0.2563,0.005199,0.6183,0.3881,0.2571,0.4212,1.432,0.103,1.383,0.00966,13.32,0.03688,0
1.925,1.28,1.7,0.5763,0.1704,0.8865,-2.406,-1.476,-0.9301,0.5376,0.4008,0.886,53.92,49.56,0.1226,0.2219,0.0005717,0.6143,0.3978,0.2506,0.4209,1.362,0.103,1.383,0.00966,13.32,0.03688,0
1.602,1.28,1.847,0.6187,0.1794,0.8935,-2.609,-1.923,-0.6854,0.5734,0.453,0.9076,51.59,48.93,0.1713,0.2541,0.03219,0.4303,0.5744,0.2485,0.4177,0.9188,0.103,1.383,0.00966,13.32,0.03688,0
2.039,1.28,1.704,0.5774,0.1711,0.8879,-2.362,-1.465,-0.8968,0.5372,0.4024,0.8779,53.22,51.09,0.1183,0.2314,0.01054,0.6516,0.4022,0.2484,0.4341,1.296,0.103,1.383,0.00966,13.32,0.03688,0
1.731,1.28,1.911,0.5792,0.1707,0.8866,-2.462,-1.513,-0.9481,0.5401,0.4032,0.8507,50.45,46.91,0.2175,0.1377,0.01042,0.4122,0.6045,0.2532,0.4233,1.539,0.103,1.383,0.00966,13.32,0.03688,0
1.557,1.28,1.505,0.5718,0.1713,0.8906,-2.175,-1.311,-0.8645,0.5257,0.3953,0.886,52.29,49.4,0.08713,0.2029,0.007778,0.4437,0.4047,0.2507,0.3664,0.8831,0.103,1.383,0.00966,13.32,0.03688,0
1.721,1.27,1.416,0.571,0.1675,0.8814,-2.582,-1.444,-1.138,0.533,0.3893,0.8828,53.56,50.88,0.05847,0.2084,0.002323,0.5144,0.3601,0.2448,0.3731,1.298,0.103,1.383,0.00966,13.32,0.03688,0
1.495,1.32,1.719,0.6254,0.1875,0.9167,-2.106,-1.425,-0.6816,0.5367,0.4437,0.9395,52.79,49.51,0.201,0.1097,0.005754,0.4116,0.527,0.2647,0.4011,1.209,0.103,1.383,0.00966,13.32,0.03688,0
1.771,1.14,1.58,0.5797,0.1703,0.8845,-2.514,-1.595,-0.9192,0.5462,0.4068,0.8982,52.26,48.4,0.05481,0.3121,0.08632,0.5298,0.4142,0.2135,0.3858,0.9584,0.103,1.383,0.00966,13.32,0.03688,0
2.109,1.27,1.819,0.5845,0.1631,0.8641,-3.545,-2.163,-1.381,0.5734,0.4089,0.8383,51.05,49.28,0.169,0.168,0.004999,0.6995,0.425,0.2408,0.4551,1.395,0.103,1.383,0.00966,13.32,0.03688,0
2.108,1.27,1.723,0.6009,0.1753,0.8899,-2.561,-1.786,-0.7752,0.562,0.4325,0.8867,53.11,49.98,0.1231,0.2379,0.02739,0.705,0.4046,0.2434,0.451,1.441,0.103,1.383,0.00966,13.32,0.03688,0
1.7,1.28,1.884,0.5677,0.1685,0.8838,-2.332,-1.425,-0.9067,0.5341,0.3942,0.8399,53.18,48.45,0.2162,0.1572,0.0144,0.4086,0.5795,0.2526,0.4136,1.009,0.103,1.383,0.00966,13.32,0.03688,0
2.06,1.29,1.59,0.5901,0.1716,0.8822,-2.594,-1.86,-0.7344,0.5679,0.4284,0.8641,55.14,51.69,0.3147,0.1427,0.03162,0.6489,0.3985,0.2457,0.431,1.179,0.103,1.383,0.00966,13.32,0.03688,0
1.518,1.27,1.943,0.5943,0.1729,0.8865,-2.665,-1.756,-0.909,0.5575,0.4217,0.839,51.21,47.85,0.1171,0.4034,0.02289,0.4298,0.561,0.2447,0.4118,1.63,0.103,1.383,0.00966,13.32,0.03688,0
1.501,1.3,1.855,0.5683,0.1693,0.8859,-2.266,-1.384,-0.882,0.5312,0.3943,0.8545,52.61,50.43,0.2044,0.03386,0.005199,0.3647,0.5624,0.2566,0.3946,1.308,0.103,1.383,0.00966,13.32,0.03688,0
2.086,1.28,1.673,0.6127,0.1769,0.8899,-2.751,-1.921,-0.83,0.57,0.4423,0.9237,51.65,49.28,0.06209,0.237,0.0223,0.7074,0.3958,0.2421,0.4484,1.257,0.103,1.383,0.00966,13.32,0.03688,0
1.583,1.28,1.888,0.5651,0.1671,0.8804,-2.398,-1.481,-0.9166,0.5381,0.3936,0.8676,53.81,50.12,0.2673,0.05184,0.007887,0.3711,0.5922,0.2443,0.4025,1.035,0.103,1.383,0.00966,13.32,0.03688,0
1.998,1.29,1.643,0.6191,0.1732,0.8769,-3.376,-2.327,-1.049,0.5894,0.4483,0.8773,50.25,46.65,0.2425,0.1496,0.01703,0.6575,0.4087,0.249,0.4384,1.231,0.103,1.383,0.00966,13.32,0.03688,0
1.61,1.27,1.82,0.5707,0.1699,0.8867,-2.27,-1.412,-0.8582,0.5336,0.3977,0.8591,50.97,48.92,0.1522,0.1976,0.02236,0.4101,0.5367,0.2506,0.3991,0.9666,0.103,1.383,0.00966,13.32,0.03688,0
1.771,1.27,1.635,0.5651,0.1686,0.886,-2.263,-1.265,-0.9984,0.5212,0.3847,0.8788,52.65,50.58,0.1915,0.1737,0.002886,0.5131,0.4227,0.2478,0.3945,1.255,0.103,1.383,0.00966,13.32,0.03688,0
1.622,1.14,2.067,0.5775,0.1712,0.8875,-2.326,-1.514,-0.8119,0.5419,0.407,0.9002,52.34,50.67,0.2254,0.1483,0.09304,0.3802,0.6654,0.2153,0.4203,1.061,0.103,1.383,0.00966,13.32,0.03688,0
1.578,1.27,1.617,0.578,0.1647,0.8695,-3.101,-1.944,-1.157,0.565,0.4062,0.8749,52.04,47.88,0.2429,0.1688,0.004287,0.4442,0.4486,0.245,0.3793,1.119,0.103,1.383,0.00966,13.32,0.03688,0
1.979,1.29,1.497,0.591,0.1731,0.8863,-2.453,-1.776,-0.6764,0.5633,0.4293,0.887,55.08,52.05,0.04289,0.2317,0.02043,0.6346,0.3595,0.2487,0.4143,1.363,0.103,1.383,0.00966,13.32,0.03688,0
1.853,1.29,1.641,0.589,0.1713,0.8827,-2.641,-1.809,-0.8319,0.5625,0.4223,0.8654,55.18,51.93,0.2183,0.1767,0.0006939,0.5738,0.4086,0.2558,0.4127,1.314,0.103,1.383,0.00966,13.32,0.03688,0
1.883,1.14,1.535,0.5708,0.1692,0.884,-2.331,-1.507,-0.8236,0.5412,0.4017,0.9027,52.07,49.93,0.008419,0.2826,0.09257,0.5726,0.385,0.2132,0.3903,1.051,0.103,1.383,0.00966,13.32,0.03688,0
1.677,1.28,1.994,0.5918,0.1701,0.879,-2.883,-1.924,-0.9595,0.5675,0.4223,0.8611,52.59,49.9,0.3056,0.03874,0.007083,0.4189,0.632,0.2433,0.4314,1.165,0.103,1.383,0.00966,13.32,0.03688,0
1.593,1.27,1.701,0.5839,0.171,0.8854,-2.565,-1.625,-0.9408,0.548,0.4097,0.8703,52.44,48.79,0.1417,0.3154,0.02485,0.4467,0.4801,0.2441,0.3903,0.8457,0.103,1.383,0.00966,13.32,0.03688,0
2.003,1.27,1.569,0.5652,0.1644,0.8726,-2.712,-1.671,-1.041,0.5497,0.3943,0.8743,48.05,40.1,0.03493,0.2531,0.00554,0.6293,0.3662,0.2437,0.4131,1.467,0.103,1.383,0.00966,13.32,0.03688,0
2.025,1.28,1.726,0.6138,0.1773,0.8923,-2.813,-1.829,-0.9831,0.561,0.4347,0.8718,52.7,50.54,0.1943,0.2086,0.02473,0.6675,0.4261,0.2465,0.4467,1.373,0.103,1.383,0.00966,13.32,0.03688,0
2.084,1.27,1.656,0.581,0.1638,0.866,-3.309,-2.091,-1.218,0.5725,0.4098,0.8581,51.97,46.18,0.1598,0.2384,0.01336,0.69,0.3744,0.2416,0.4353,1.339,0.103,1.383,0.00966,13.32,0.03688,0
1.562,1.27,1.745,0.574,0.1653,0.8723,-2.879,-1.826,-1.052,0.5596,0.404,0.8665,52.63,48.5,0.1418,0.2618,0.006713,0.42,0.5054,0.24,0.3885,1.462,0.103,1.383,0.00966,13.32,0.03688,0
1.804,1.14,1.599,0.5782,0.1695,0.8808,-2.484,-1.729,-0.7549,0.5584,0.4156,0.9007,52.07,48.09,0.376,0.1148,0.09671,0.509,0.4497,0.212,0.3902,1.055,0.103,1.383,0.00966,13.32,0.03688,0
2.088,1.27,1.717,0.5777,0.1647,0.8679,-3.026,-2.041,-0.985,0.5742,0.4141,0.9043,49.38,44.03,0.1307,0.2248,0.001055,0.6917,0.3895,0.24,0.4404,1.335,0.103,1.383,0.00966,13.32,0.03688,0
2.146,1.14,1.656,0.5741,0.1688,0.8812,-2.459,-1.639,-0.8205,0.5509,0.4076,0.9119,54.45,51.55,0.2165,0.2127,0.09084,0.697,0.3855,0.2119,0.4315,1.348,0.103,1.383,0.00966,13.32,0.03688,0
1.584,1.29,2.039,0.6134,0.1798,0.8983,-2.483,-1.727,-0.7562,0.5582,0.4408,0.8381,51.88,46.13,0.1502,0.3966,0.007667,0.4425,0.6093,0.2558,0.4359,1.701,0.103,1.383,0.00966,13.32,0.03688,0
2.11,1.14,1.798,0.5793,0.173,0.8944,-2.241,-1.253,-0.988,0.5203,0.3944,0.8867,52.21,50.84,0.3207,0.211,0.07616,0.6541,0.455,0.2188,0.4426,1.538,0.103,1.383,0.00966,13.32,0.03688,0
1.667,1.27,1.622,0.581,0.1672,0.8742,-2.856,-1.908,-0.9482,0.5667,0.4146,0.869,52.61,50.25,0.3229,0.1313,0.01323,0.4563,0.4667,0.2432,0.3888,1.072,0.103,1.383,0.00966,13.32,0.03688,0
1.692,1.29,1.968,0.6189,0.1788,0.8909,-2.634,-1.995,-0.6398,0.5793,0.4571,0.8918,48.16,41.94,0.1834,0.2177,0.013,0.4237,0.6436,0.2515,0.4396,1.582,0.103,1.383,0.00966,13.32,0.03688,0
1.699,1.27,1.84,0.5566,0.1668,0.8829,-2.187,-1.233,-0.9541,0.519,0.3795,0.8734,46.99,39.61,0.1908,0.2015,0.01363,0.4228,0.5437,0.247,0.4045,0.9745,0.103,1.383,0.00966,13.32,0.03688,0
1.399,1.29,1.888,0.5888,0.1723,0.8874,-2.583,-1.637,-0.9465,0.5487,0.4133,0.8526,51.87,49.09,0.1865,0.1171,0.002297,0.3621,0.5741,0.2515,0.3959,1.179,0.103,1.383,0.00966,13.32,0.03688,0
1.588,1.27,1.623,0.5896,0.1739,0.8906,-2.4,-1.613,-0.7865,0.5496,0.4194,0.8794,52.27,51.04,0.2545,0.1417,0.01514,0.4369,0.4714,0.2453,0.3845,1.244,0.103,1.383,0.00966,13.32,0.03688,0
1.919,1.29,1.514,0.5873,0.1709,0.8805,-2.556,-1.878,-0.6783,0.5704,0.4292,0.8569,52.89,47.78,0.3461,0.1243,0.03593,0.5744,0.4024,0.247,0.408,1.451,0.103,1.383,0.00966,13.32,0.03688,0
1.717,1.27,1.935,0.561,0.1663,0.8805,-2.386,-1.337,-1.049,0.5262,0.3823,0.8839,48.34,40.04,0.2553,0.1186,0.004725,0.404,0.6037,0.2453,0.4177,1.041,0.103,1.383,0.00966,13.32,0.03688,0
1.648,1.29,1.94,0.5969,0.169,0.8728,-3.139,-2.174,-0.9657,0.5826,0.4318,0.866,47.12,40.1,0.1961,0.2274,0.003451,0.4047,0.6217,0.2491,0.4251,0.9723,0.103,1.383,0.00966,13.32,0.03688,0
1.69,1.27,2.099,0.5801,0.1614,0.86,-3.592,-2.245,-1.347,0.5784,0.4086,0.8355,51.33,45.42,0.224,0.1707,0.003768,0.3817,0.6965,0.2414,0.4399,1.622,0.103,1.383,0.00966,13.32,0.03688,0
1.828,1.27,1.457,0.5609,0.1661,0.8798,-2.404,-1.368,-1.036,0.5286,0.3836,0.8868,50.51,48.19,0.05043,0.207,0.004588,0.5471,0.3586,0.2451,0.3836,1.344,0.103,1.383,0.00966,13.32,0.03688,0
1.788,1.27,1.655,0.5733,0.1708,0.8884,-2.259,-1.408,-0.8518,0.5333,0.3996,0.8799,51.2,47.57,0.1766,0.155,0.009365,0.5324,0.4203,0.2498,0.4008,1.217,0.103,1.383,0.00966,13.32,0.03688,0
2.012,1.29,1.732,0.6148,0.1791,0.8952,-2.581,-1.824,-0.7571,0.565,0.4444,0.8827,50.25,43.25,0.1924,0.2003,0.0198,0.6651,0.4236,0.2524,0.447,1.371,0.103,1.383,0.00966,13.32,0.03688,0
1.993,1.27,1.703,0.5977,0.174,0.8877,-2.632,-1.788,-0.8434,0.5609,0.4276,0.8849,52.32,48.82,0.2562,0.218,0.02305,0.6335,0.4303,0.241,0.4349,1.404,0.103,1.383,0.00966,13.32,0.03688,0
1.564,1.14,2.03,0.5709,0.1681,0.8815,-2.467,-1.54,-0.927,0.5422,0.3988,0.8785,51.38,47.51,0.232,0.09088,0.08544,0.3701,0.6426,0.2138,0.4088,1.5,0.103,1.383,0.00966,13.32,0.03688,0
1.913,1.12,1.754,0.5534,0.1664,0.8832,-2.123,-1.148,-0.975,0.5121,0.3741,0.8944,52.86,48.72,0.1733,0.2366,0.08562,0.5805,0.424,0.2146,0.4063,1.361,0.103,1.383,0.00966,13.32,0.03688,0
1.576,1.27,2.037,0.5795,0.1637,0.8658,-3.253,-2.092,-1.161,0.5736,0.4106,0.9108,51.28,44.93,0.248,0.03515,0.01143,0.3536,0.6698,0.2435,0.4223,1.122,0.103,1.383,0.00966,13.32,0.03688,0
1.69,1.29,1.398,0.572,0.1708,0.8895,-2.233,-1.329,-0.9038,0.5268,0.3946,0.8404,50.53,44.71,0.08883,0.2023,0.01216,0.49,0.3662,0.2554,0.3705,0.9047,0.103,1.383,0.00966,13.32,0.03688,0
1.985,1.27,1.556,0.5858,0.1648,0.8665,-3.327,-2.166,-1.161,0.5779,0.4168,0.8585,52.05,49.49,0.2977,0.1531,0.0106,0.6161,0.392,0.2424,0.4168,1.162,0.103,1.383,0.00966,13.32,0.03688,0
1.651,1.27,1.94,0.5748,0.1703,0.8868,-2.361,-1.455,-0.9063,0.5363,0.4,0.8841,53.56,51.56,0.2493,0.09936,0.00257,0.3837,0.618,0.2482,0.4166,1.516,0.103,1.383,0.00966,13.32,0.03688,0
1.964,1.14,1.532,0.5752,0.1693,0.8824,-2.439,-1.625,-0.8142,0.5499,0.4083,0.9125,53.1,49.85,0.3499,0.1025,0.09127,0.5873,0.4012,0.2121,0.4002,1.488,0.103,1.383,0.00966,13.32,0.03688,0
2.036,1.27,1.72,0.6003,0.1743,0.8868,-2.649,-1.859,-0.7903,0.5667,0.4334,0.8853,52.18,49.01,0.2325,0.177,0.02063,0.6601,0.4245,0.2421,0.4422,1.301,0.103,1.383,0.00966,13.32,0.03688,0
1.529,1.27,1.501,0.5717,0.1672,0.8788,-2.606,-1.605,-1.002,0.5458,0.3985,0.8694,51.15,46.49,0.09665,0.215,0.002142,0.4345,0.4062,0.248,0.3629,0.8561,0.103,1.383,0.00966,13.32,0.03688,0
2.087,1.14,1.603,0.5763,0.169,0.8791,-2.429,-1.772,-0.6571,0.5634,0.4194,0.8901,49.01,42.58,0.3289,0.1318,0.1008,0.6611,0.3865,0.2142,0.4206,1.527,0.103,1.383,0.00966,13.32,0.03688,0
1.535,1.14,1.978,0.5721,0.1698,0.8854,-2.314,-1.483,-0.8311,0.5393,0.4016,0.9048,48.92,42.3,0.2433,0.05211,0.09086,0.3712,0.618,0.2134,0.4009,1.073,0.103,1.383,0.00966,13.32,0.03688,0
2.042,1.29,1.52,0.5947,0.1727,0.883,-2.566,-1.913,-0.6537,0.5734,0.4366,0.8686,53.83,50.15,0.3198,0.1074,0.02815,0.6404,0.3858,0.2472,0.4245,1.115,0.103,1.383,0.00966,13.32,0.03688,0
1.591,1.29,1.49,0.58,0.1708,0.8869,-2.482,-1.499,-0.9832,0.5386,0.4021,0.8559,53.05,49.27,0.2232,0.1232,0.00637,0.4484,0.4119,0.2543,0.3715,1.04,0.103,1.383,0.00966,13.32,0.03688,0
2.024,1.27,1.663,0.5818,0.1705,0.8835,-2.521,-1.683,-0.8376,0.5537,0.4137,0.8654,53.51,49.71,0.1519,0.2464,0.007957,0.6547,0.3908,0.2423,0.4293,1.379,0.103,1.383,0.00966,13.32,0.03688,0
1.716,1.29,1.976,0.6205,0.1791,0.8923,-2.718,-1.964,-0.7544,0.5745,0.4523,0.8772,50.3,45.48,0.209,0.2326,0.02445,0.4208,0.658,0.251,0.4433,1.621,0.103,1.383,0.00966,13.32,0.03688,0
1.918,1.27,1.727,0.5684,0.1686,0.8839,-2.354,-1.426,-0.9282,0.5339,0.394,0.8729,51.05,47.7,0.1414,0.221,0.01055,0.6003,0.4092,0.2484,0.4193,1.274,0.103,1.383,0.00966,13.32,0.03688,0
2.054,1.14,1.564,0.5725,0.1666,0.8767,-2.695,-1.675,-1.02,0.5503,0.4003,0.874,51.43,47.51,0.3142,0.1489,0.07821,0.6373,0.3867,0.2124,0.4122,1.483,0.103,1.383,0.00966,13.32,0.03688,0
2.098,1.27,1.756,0.6082,0.1755,0.8879,-2.788,-1.91,-0.8779,0.5683,0.4369,0.9067,53.6,50.77,0.1493,0.2247,0.01417,0.7089,0.4169,0.2406,0.4555,1.423,0.103,1.383,0.00966,13.32,0.03688,0
1.481,1.32,1.942,0.6237,0.1863,0.9136,-2.146,-1.49,-0.6555,0.5423,0.4457,0.8813,51,44.94,0.1958,0.05642,0.00921,0.3762,0.6286,0.2612,0.422,1.309,0.103,1.383,0.00966,13.32,0.03688,0
2.078,1.27,1.736,0.5993,0.1737,0.8863,-2.713,-1.842,-0.871,0.5639,0.429,0.879,52.42,48.9,0.2061,0.2108,0.02641,0.6883,0.4149,0.2416,0.4483,1.408,0.103,1.383,0.00966,13.32,0.03688,0
1.608,1.14,1.747,0.5676,0.1675,0.8807,-2.446,-1.503,-0.9426,0.5394,0.395,0.8823,53.02,49.3,0.329,0.0785,0.08435,0.4257,0.5075,0.2124,0.3819,1.384,0.103,1.383,0.00966,13.32,0.03688,0
1.655,1.12,1.425,0.5537,0.1663,0.8823,-2.147,-1.203,-0.9434,0.5167,0.377,0.9144,51.41,49.45,0.06982,0.22,0.09167,0.4695,0.3728,0.2135,0.3519,1.294,0.103,1.383,0.00966,13.32,0.03688,0
1.68,1.28,1.853,0.5573,0.1671,0.8834,-2.175,-1.238,-0.9366,0.5195,0.3807,0.8779,50.35,44.79,0.1866,0.1995,0.00863,0.419,0.5467,0.2494,0.405,0.9774,0.103,1.383,0.00966,13.32,0.03688,0
1.647,1.14,2.119,0.5742,0.1692,0.8824,-2.423,-1.608,-0.8145,0.5488,0.4072,0.9105,52.56,49.76,0.2081,0.2226,0.09127,0.3843,0.6863,0.2121,0.4275,1.039,0.103,1.383,0.00966,13.32,0.03688,0
1.644,1.27,2.049,0.5682,0.1598,0.8586,-3.37,-2.113,-1.256,0.573,0.4001,0.8527,50.79,47.43,0.2435,0.07356,0.003768,0.371,0.6655,0.2413,0.4259,1.113,0.103,1.383,0.00966,13.32,0.03688,0
1.695,1.27,1.967,0.5871,0.1656,0.8689,-3.283,-2.105,-1.178,0.574,0.4157,0.8588,51.83,48.86,0.1017,0.2923,0.01015,0.4298,0.6109,0.2426,0.4278,1.59,0.103,1.383,0.00966,13.32,0.03688,0
1.5,1.29,1.946,0.5938,0.1723,0.8819,-2.584,-1.929,-0.6547,0.5745,0.4363,0.8675,51.23,47.91,0.1072,0.3513,0.02719,0.4006,0.5881,0.2469,0.4119,1.578,0.103,1.383,0.00966,13.32,0.03688,0
2.029,1.14,1.548,0.5762,0.1688,0.8796,-2.492,-1.734,-0.7583,0.5587,0.4141,0.8989,52.75,49.43,0.08288,0.215,0.09657,0.6537,0.3616,0.212,0.4091,1.359,0.103,1.383,0.00966,13.32,0.03688,0
1.635,1.14,2.541,0.6136,0.1764,0.888,-2.825,-1.98,-0.8456,0.5734,0.4438,0.9335,52.12,49.02,0.1406,0.4732,0.085,0.3932,0.8764,0.2131,0.4942,1.99,0.103,1.383,0.00966,13.32,0.03688,0
2.111,1.14,1.779,0.5786,0.1732,0.8946,-2.203,-1.267,-0.9363,0.5217,0.3961,0.8998,51.26,47.81,0.2974,0.2111,0.07208,0.667,0.4351,0.2201,0.4407,1.514,0.103,1.383,0.00966,13.32,0.03688,0
1.723,1.27,1.937,0.5601,0.1661,0.8801,-2.373,-1.35,-1.023,0.5274,0.3829,0.8841,53.31,48.59,0.2534,0.132,0.00267,0.4062,0.6035,0.245,0.4182,1.034,0.103,1.383,0.00966,13.32,0.03688,0
1.771,1.14,2.115,0.576,0.1724,0.8925,-2.18,-1.333,-0.8468,0.5276,0.3995,0.8837,55.01,51.14,0.2462,0.2423,0.08726,0.426,0.6732,0.2193,0.4395,1.723,0.103,1.383,0.00966,13.32,0.03688,0
1.472,1.27,1.835,0.5622,0.1683,0.8855,-2.19,-1.276,-0.914,0.5226,0.3859,0.8749,53.75,51.6,0.2099,0.01259,0.009027,0.3584,0.5509,0.2484,0.3859,1.068,0.103,1.383,0.00966,13.32,0.03688,0
1.664,1.27,1.907,0.5696,0.1693,0.8855,-2.308,-1.41,-0.8971,0.5331,0.3954,0.8755,50.71,46.14,0.2603,0.09972,0.01014,0.3855,0.6037,0.2486,0.4126,1.028,0.103,1.383,0.00966,13.32,0.03688,0
1.989,1.27,1.676,0.5729,0.1679,0.8799,-2.557,-1.616,-0.9412,0.5474,0.4018,0.86,51.5,48.25,0.1715,0.2349,0.01281,0.6313,0.3997,0.2402,0.4237,1.352,0.103,1.383,0.00966,13.32,0.03688,0
1.877,1.29,1.629,0.6299,0.1834,0.9022,-2.605,-1.807,-0.7987,0.563,0.453,0.8732,52.33,49.21,0.2274,0.1693,0.01825,0.5941,0.4285,0.2605,0.4277,1.332,0.103,1.383,0.00966,13.32,0.03688,0
